candidate_id,candiate_name,gender,age,dob,political_party,election_symbol,is_independent,province_id,provience_name,district_code,district_name,constituency_no,serial_no,votes_received,rank,is_elected,vote_share_pct,qualification_normalized
340370,Kamala Lalchan,Woman,60,12/18/2021,National Democratic Party,Plow,FALSE,4,Gandaki Province,48,Mustang,1,2770,161,4,FALSE,2.56,??.??
342284,Ngutuk Gurung,Male,61,2/17/2021,Nepali Communist Party,five-pointed star,FALSE,4,Gandaki Province,48,Mustang,1,2771,151,5,FALSE,2.4,????????
342199,Surendra Sherchan,Male,68,3/25/2014,Ujjaya Nepal Party,A burning electric lamp,FALSE,4,Gandaki Province,48,Mustang,1,2772,85,6,FALSE,1.35,???????????
340759,Ajay B.K.,Male,26,6/12/2056,Aam Janata Party (Single Election Symbol),Mobile,FALSE,4,Gandaki Province,48,Mustang,1,2773,9,7,FALSE,0.14,S.L.C pass
340107,Yama Bahadur Gurung,Male,44,4/21/2038,Mongol National Organization,Rooster,FALSE,4,Gandaki Province,48,Mustang,1,2774,3,8,FALSE,0.05,?? ???
339417,Mahavir Pun,Male,71,10/5/2011,Independent,Triangle,TRUE,4,Gandaki Province,49,Myagdi,1,2775,22850,1,TRUE,52.94,Master Degree
339939,Harikrishna Shrestha,Male,60,5/2/2022,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,4,Gandaki Province,49,Myagdi,1,2776,7919,2,FALSE,18.35,???????? ?????????? ??
339689,Karna Bahadur Bhandari,Male,57,1/9/2025,Nepali Congress,Tree,FALSE,4,Gandaki Province,49,Myagdi,1,2777,6676,3,FALSE,15.47,B.L.
340362,Arjun Bahadur Thapa,Male,41,12/28/2040,Nepali Communist Party,five-pointed star,FALSE,4,Gandaki Province,49,Myagdi,1,2778,3529,4,FALSE,8.18,Masters
341434,The prince stopped,Male,34,12/5/2047,National Independence Party,Bell,FALSE,4,Gandaki Province,49,Myagdi,1,2779,1530,5,FALSE,3.54,Plus 2 / Higher Secondary
339669,Dambar Bahadur Subedi,Male,40,1/16/2042,National Democratic Party,Plow,FALSE,4,Gandaki Province,49,Myagdi,1,2780,252,6,FALSE,0.58,Bachelor
341245,Kshetra Bahadur Ghimire,Male,48,11/7/2034,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,4,Gandaki Province,49,Myagdi,1,2781,185,7,FALSE,0.43,???????? ?????????? ??
341348,Vinod Rana,Male,44,7/17/2038,Labor Culture Party,The soil in Anjuli,FALSE,4,Gandaki Province,49,Myagdi,1,2782,127,8,FALSE,0.29,???????? ?????????? ??
339877,Devendra Kami,Male,70,6/10/2012,Progressive Democratic Party,Single open eye,FALSE,4,Gandaki Province,49,Myagdi,1,2783,38,9,FALSE,0.09,Literate
342220,Tul Prasad Garbuja,Male,41,11/16/2041,National Republic of Nepal,Flying bee,FALSE,4,Gandaki Province,49,Myagdi,1,2784,27,10,FALSE,0.06,SLC
341729,Chhem Bahadur V.K,Male,51,12/26/2030,National People's Front,Glass,FALSE,4,Gandaki Province,49,Myagdi,1,2785,22,11,FALSE,0.05,Certificate Level
340702,Bhim Bahadur Lama,Male,52,5/8/2030,Mongol National Organization,Rooster,FALSE,4,Gandaki Province,49,Myagdi,1,2786,5,12,FALSE,0.01,Literate
339959,Sushil Khadka,Male,39,12/1/2042,National Independence Party,Bell,FALSE,4,Gandaki Province,50,Baglung,1,2787,20927,1,TRUE,44.47,??????????
340345,Bhim Bahadur Shris Rana,Male,51,6/8/2031,Nepali Congress,Tree,FALSE,4,Gandaki Province,50,Baglung,1,2788,11944,2,FALSE,25.38,??????????
340240,Hira Bahadur Khatri,Male,50,1/5/2032,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,4,Gandaki Province,50,Baglung,1,2789,8640,3,FALSE,18.36,??????????
340394,Krishna Prasad Sharma Adhikari,Male,59,1/22/2023,National People's Front,Glass,FALSE,4,Gandaki Province,50,Baglung,1,2790,4521,4,FALSE,9.61,????????
339674,Kalyan Acharya,Male,31,5/6/2051,National Democratic Party,Plow,FALSE,4,Gandaki Province,50,Baglung,1,2791,523,5,FALSE,1.11,??????????
340705,Lal Bahadur Gharti,Male,45,6/19/2037,Labor Culture Party,The soil in Anjuli,FALSE,4,Gandaki Province,50,Baglung,1,2792,254,6,FALSE,0.54,?+2 ???
341152,Tech Wahadur K.C.,Male,58,2/28/2024,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,4,Gandaki Province,50,Baglung,1,2793,80,7,FALSE,0.17,??.?.
340310,Chitra Prasad Sapkota,Male,57,12/28/2024,Progressive Democratic Party,Single open eye,FALSE,4,Gandaki Province,50,Baglung,1,2794,60,8,FALSE,0.13,10 ???
340423,Sahabir Thapa,Male,64,4/15/2018,National Republic of Nepal,Flying bee,FALSE,4,Gandaki Province,50,Baglung,1,2795,48,9,FALSE,0.1,Literate
339783,Guma Kumari Budha Rana Magar,Woman,35,8/8/2047,Mongol National Organization,Rooster,FALSE,4,Gandaki Province,50,Baglung,1,2796,40,10,FALSE,0.08,??.?.?
339532,Bhakta Bahadur B.A.,Male,60,3/9/2022,Nepal Humanist Party,Well,FALSE,4,Gandaki Province,50,Baglung,1,2797,24,11,FALSE,0.05,??????
342039,Som Sharma,Male,34,9/29/2048,National Independence Party,Bell,FALSE,4,Gandaki Province,50,Baglung,2,2798,12647,1,TRUE,28.34,Bachelor
341354,Tech Raj Poudel,Male,50,8/15/2032,Nepali Congress,Tree,FALSE,4,Gandaki Province,50,Baglung,2,2799,11868,2,FALSE,26.59,"M.A., Bad"
340813,Gyamnath Gaire,Male,45,2/5/2037,Nepali Communist Party,five-pointed star,FALSE,4,Gandaki Province,50,Baglung,2,2800,10709,3,FALSE,24,Plus 2 / Higher Secondary
340355,Manju Sharma,Woman,52,8/22/2030,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,4,Gandaki Province,50,Baglung,2,2801,7864,4,FALSE,17.62,?????? ??
339424,Hark Bahadur Pun,Male,50,11/10/2032,Labor Culture Party,The soil in Anjuli,FALSE,4,Gandaki Province,50,Baglung,2,2802,564,5,FALSE,1.26,Masters
340893,Purna Bahadur Gharti Magar,Male,40,12/29/2041,Janata Samajwadi Party (single election symbol),Millstone,FALSE,4,Gandaki Province,50,Baglung,2,2803,315,6,FALSE,0.71,Unknown
340109,Zonal Shahi,Male,33,6/16/2049,National Democratic Party,Plow,FALSE,4,Gandaki Province,50,Baglung,2,2804,243,7,FALSE,0.54,Unknown
342353,Brave old man,Male,73,5/15/2009,National Republic of Nepal,Flying bee,FALSE,4,Gandaki Province,50,Baglung,2,2805,197,8,FALSE,0.44,Unknown
340978,Lokendra Ghimire,Male,40,6/22/2042,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,4,Gandaki Province,50,Baglung,2,2806,79,9,FALSE,0.18,12
341592,Tech Prasad Kami,Male,59,9/24/2023,Nepal Humanist Party,Well,FALSE,4,Gandaki Province,50,Baglung,2,2807,76,10,FALSE,0.17,Unknown
341672,Padma Bahadur Kunwar,Male,40,4/17/2042,Progressive Democratic Party,Single open eye,FALSE,4,Gandaki Province,50,Baglung,2,2808,43,11,FALSE,0.1,SLC
341874,June Bahadur Thapa Magar,Male,52,1/11/2030,Mongol National Organization,Rooster,FALSE,4,Gandaki Province,50,Baglung,2,2809,21,12,FALSE,0.05,SLC
341279,Sagar Bhusal,Male,44,4/29/2038,National Independence Party,Bell,FALSE,4,Gandaki Province,51,Mountain,1,2810,26561,1,TRUE,42.02,SLC
340090,Arjun Prasad Joshi,Male,69,3/13/2013,Nepali Congress,Tree,FALSE,4,Gandaki Province,51,Mountain,1,2811,15954,2,FALSE,25.24,??.?.
339915,Padam Giri,Male,48,11/28/2033,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,4,Gandaki Province,51,Mountain,1,2812,15075,3,FALSE,23.85,Masters
340410,Manhari Sharma,Male,41,3/2/2041,Nepali Communist Party,five-pointed star,FALSE,4,Gandaki Province,51,Mountain,1,2813,4557,4,FALSE,7.21,Masters
342048,Durga Bahadur Malla,Male,71,7/5/2011,National Democratic Party,Plow,FALSE,4,Gandaki Province,51,Mountain,1,2814,525,5,FALSE,0.83,Literate
341616,Yama Bahadur Chochangi again,Male,45,1/22/2037,Ujjaya Nepal Party,A burning electric lamp,FALSE,4,Gandaki Province,51,Mountain,1,2815,122,6,FALSE,0.19,10
342301,Krishna Bahadur Vs,Male,53,12/15/2028,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,4,Gandaki Province,51,Mountain,1,2816,118,7,FALSE,0.19,?? ???
340697,Veer Bahadur Gurung,Male,43,4/10/2039,National Republic of Nepal,Flying bee,FALSE,4,Gandaki Province,51,Mountain,1,2817,98,8,FALSE,0.16,????????
339420,Bhimlal Neupane,Male,64,2/5/2018,National People's Front,Glass,FALSE,4,Gandaki Province,51,Mountain,1,2818,87,9,FALSE,0.14,??.??.
339547,Lal Kumari Thapa Rana,Woman,39,2/4/2043,Mongol National Organization,Rooster,FALSE,4,Gandaki Province,51,Mountain,1,2819,41,10,FALSE,0.06,+2 ???
342223,Maya Paija Pun Fakami Magar,Woman,44,10/15/2038,National People's Liberation Party,Shaking hands,FALSE,4,Gandaki Province,51,Mountain,1,2820,29,11,FALSE,0.05,SLC
339668,Mina Poudel (Sharma),Woman,42,1/15/2040,Independent,Saw,TRUE,4,Gandaki Province,51,Mountain,1,2821,8,12,FALSE,0.01,SLC
339754,Sita Debi Sharma,Woman,42,12/15/2039,Independent,Round,TRUE,4,Gandaki Province,51,Mountain,1,2822,8,13,FALSE,0.01,?????? ???
339486,Alina Suwal,Woman,51,2/23/2031,Nepal Labor Farmers Party,Model,FALSE,4,Gandaki Province,51,Mountain,1,2823,7,14,FALSE,0.01,Literate
341964,Pavitra Malla,Woman,42,9/5/2040,Aam Janata Party (Single Election Symbol),Mobile,FALSE,4,Gandaki Province,51,Mountain,1,2824,5,15,FALSE,0.01,????? ? ???
342363,Ganga Lal Rimal,Male,45,1/20/2037,Independent,Camera,TRUE,4,Gandaki Province,51,Mountain,1,2825,5,16,FALSE,0.01,Plus 2 / Higher Secondary
340012,Savitri Sharma,Woman,34,2/15/2048,Independent,Mango,TRUE,4,Gandaki Province,51,Mountain,1,2826,3,17,FALSE,0,Plus 2 / Higher Secondary
340050,Pushpa Kamal Dahal Prachanda,Male,70,8/26/2012,Nepali Communist Party,five-pointed star,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2827,10240,1,TRUE,56.12,??.?????. (???)
341054,Auctioneer Gautam,Male,38,7/2/2044,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2828,3462,2,FALSE,18.97,Masters
340912,Kusum Devi Thapa,Woman,53,5/29/2029,Nepali Congress,Tree,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2829,3081,3,FALSE,16.89,Masters
341476,Lakhan Kumar Thapa,Male,48,6/10/2034,National Independence Party,Bell,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2830,819,4,FALSE,4.49,??????? ?? ????????
340857,Sandeep Pun,Male,28,6/10/2054,Progressive Democratic Party,Single open eye,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2831,203,5,FALSE,1.11,Bachelor
341576,Juddha Bahadur Budha Magar,Male,60,6/17/2022,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2832,191,6,FALSE,1.05,SLC ??? (O ???? ? A ????)
340680,Roshan Shah,Male,30,7/8/2052,National Democratic Party,Plow,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2833,82,7,FALSE,0.45,Plus 2 / Higher Secondary
339907,Jyoti Roka Magar,Woman,56,11/5/2026,Mongol National Organization,Rooster,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2834,55,8,FALSE,0.3,Literate
339876,Dharma Kumar Budha,Male,40,11/16/2042,National Republic of Nepal,Flying bee,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2835,51,9,FALSE,0.28,??.??.
339837,Chandra Prasad Shahi,Male,48,8/18/2034,National People's Front,Glass,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2836,32,10,FALSE,0.18,? ?????
340135,Sir Bahadur Budha,Male,48,12/4/2033,Janata Samajwadi Party (single election symbol),Millstone,FALSE,5,Lumbini Province,52,Rukum (Eastern part),1,2837,30,11,FALSE,0.16,Literate
339842,Barshaman Pun,Male,54,2/18/2028,Nepali Communist Party,five-pointed star,FALSE,5,Lumbini Province,53,Rolpa,1,2838,27460,1,TRUE,41.84,Bachelor
340258,Sudan Kumar Wali,Male,34,10/5/2048,Nepali Congress,Tree,FALSE,5,Lumbini Province,53,Rolpa,1,2839,12008,2,FALSE,18.3,????????????
340366,Balram Thapa,Male,38,6/9/2044,National Independence Party,Bell,FALSE,5,Lumbini Province,53,Rolpa,1,2840,10894,3,FALSE,16.6,??????????? (???????? ???????)
340139,Gokul Prasad Gharti,Male,52,1/12/2030,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,5,Lumbini Province,53,Rolpa,1,2841,9933,4,FALSE,15.13,Masters
340542,Chudamani Wali,Male,58,2/21/2024,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,5,Lumbini Province,53,Rolpa,1,2842,3714,5,FALSE,5.66,???? (I.com)
339371,Ammar Bahadur Thapa Chhetri,Male,75,2/15/2007,National Democratic Party,Plow,FALSE,5,Lumbini Province,53,Rolpa,1,2843,846,6,FALSE,1.29,? ????? ???
339920,Mekh Bahadur Bista,Male,50,3/15/2032,National People's Front,Glass,FALSE,5,Lumbini Province,53,Rolpa,1,2844,318,7,FALSE,0.48,??? ???
340633,Man Bahadur Gharti Magar,Male,29,5/28/2053,National Republic of Nepal,Flying bee,FALSE,5,Lumbini Province,53,Rolpa,1,2845,279,8,FALSE,0.43,Plus 2 / Higher Secondary
339728,Kumar Gharti Magar,Male,53,6/14/2029,Mongol National Organization,Rooster,FALSE,5,Lumbini Province,53,Rolpa,1,2846,118,9,FALSE,0.18,10
341540,Dil Bahadur Kami,Male,50,2/20/2032,Aam Janata Party (Single Election Symbol),Mobile,FALSE,5,Lumbini Province,53,Rolpa,1,2847,62,10,FALSE,0.09,10
340722,Sushant Vedic,Male,31,2/18/2051,National Independence Party,Bell,FALSE,5,Lumbini Province,54,Pyuthan,1,2848,27469,1,TRUE,33.85,Masters
340321,Dr. Govinda Raj Pokharel,Male,59,10/6/2023,Nepali Congress,Tree,FALSE,5,Lumbini Province,54,Pyuthan,1,2849,18338,2,FALSE,22.6,??.??.??.
340629,Surya Bahadur Thapa Chhetri,Male,51,4/8/2031,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,5,Lumbini Province,54,Pyuthan,1,2850,16710,3,FALSE,20.59,??.???.?????? (????????)
341108,Krishna Dhwaj Khadka,Male,62,5/6/2020,Nepali Communist Party,five-pointed star,FALSE,5,Lumbini Province,54,Pyuthan,1,2851,9074,4,FALSE,11.18,Bachelor
339673,Tilak Bahadur G.C,Male,59,1/7/2023,National People's Front,Glass,FALSE,5,Lumbini Province,54,Pyuthan,1,2852,7654,5,FALSE,9.43,??.??.
340455,Govinda Giri,Male,52,1/1/2030,Labor Culture Party,The soil in Anjuli,FALSE,5,Lumbini Province,54,Pyuthan,1,2853,594,6,FALSE,0.73,??.?.
341421,Sita V.K.,Woman,45,8/5/2037,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,5,Lumbini Province,54,Pyuthan,1,2854,501,7,FALSE,0.62,?? ???
340097,Dhaneshwar Pandit,Male,32,7/5/2050,National Democratic Party,Plow,FALSE,5,Lumbini Province,54,Pyuthan,1,2855,415,8,FALSE,0.51,??.?.
340251,Tara Sin Thapa Magar,Male,32,1/5/2050,National Republic of Nepal,Flying bee,FALSE,5,Lumbini Province,54,Pyuthan,1,2856,94,9,FALSE,0.12,SLC
341332,Hark Bahadur Pun,Male,36,1/14/2046,Mongol National Organization,Rooster,FALSE,5,Lumbini Province,54,Pyuthan,1,2857,81,10,FALSE,0.1,8
339847,Bimal Prasad Pokharel,Male,43,3/21/2039,Nepali Janata Dal,Whistle,FALSE,5,Lumbini Province,54,Pyuthan,1,2858,78,11,FALSE,0.1,Masters
340174,Shyam Lal Gahatraj,Male,36,7/30/2046,Progressive Democratic Party,Single open eye,FALSE,5,Lumbini Province,54,Pyuthan,1,2859,50,12,FALSE,0.06,Bachelor
339950,Nabin Kumar Kakshapati,Male,44,2/24/2038,Communist Party of Nepal (United),Sickle,FALSE,5,Lumbini Province,54,Pyuthan,1,2860,45,13,FALSE,0.06,SLC
342040,Rom Bahadur Thapa Magar,Male,45,8/8/2037,Aam Janata Party (Single Election Symbol),Mobile,FALSE,5,Lumbini Province,54,Pyuthan,1,2861,43,14,FALSE,0.05,? ???
340418,Ramesh Kumar Mall,Male,47,10/28/2035,Nepali Communist Party,five-pointed star,FALSE,6,Karnali Province,55,Salyan,1,2862,23189,1,TRUE,29.09,????????????
341381,Lalit Kumar Chand,Male,42,4/15/2040,National Independence Party,Bell,FALSE,6,Karnali Province,55,Salyan,1,2863,20904,2,FALSE,26.23,Bachelor
340714,Kesh Bahadur Bista,Male,57,4/6/2025,Nepali Congress,Tree,FALSE,6,Karnali Province,55,Salyan,1,2864,17558,3,FALSE,22.03,??.??.
340058,Gulaw Jung Shah,Male,60,1/3/2022,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,6,Karnali Province,55,Salyan,1,2865,15373,4,FALSE,19.29,Unknown
339456,Chandra Bahadur Khadka,Male,48,11/22/2033,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,6,Karnali Province,55,Salyan,1,2866,943,5,FALSE,1.18,SLC
339548,Anisha Nepali,Woman,32,9/12/2050,National Democratic Party,Plow,FALSE,6,Karnali Province,55,Salyan,1,2867,902,6,FALSE,1.13,Bachelor
339851,Dilli Bahadur Gharti,Male,51,3/17/2031,National Republic of Nepal,Flying bee,FALSE,6,Karnali Province,55,Salyan,1,2868,222,7,FALSE,0.28,Plus 2 / Higher Secondary
341825,Dhan Bahadur Budhamagar,Male,53,1/8/2029,Labor Culture Party,The soil in Anjuli,FALSE,6,Karnali Province,55,Salyan,1,2869,150,8,FALSE,0.19,Unknown
340745,Dhruva Raj Wali,Male,31,5/1/2051,Independent,Pressure cooker,TRUE,6,Karnali Province,55,Salyan,1,2870,120,9,FALSE,0.15,????????????
341136,Kamala Dangi,Woman,31,2/15/2051,National People's Front,Glass,FALSE,6,Karnali Province,55,Salyan,1,2871,119,10,FALSE,0.15,Plus 2 / Higher Secondary
341071,Kalidasa V.K.,Male,32,9/8/2050,United Citizens Party,Guitar,FALSE,6,Karnali Province,55,Salyan,1,2872,99,11,FALSE,0.12,Unknown
339423,Lal Bahadur Thapa Chhetri,Male,51,5/3/2031,Nepal Labor Farmers Party,Model,FALSE,6,Karnali Province,55,Salyan,1,2873,66,12,FALSE,0.08,?????? ??
341684,Bala Singh Gharti,Male,60,5/17/2022,Mongol National Organization,Rooster,FALSE,6,Karnali Province,55,Salyan,1,2874,52,13,FALSE,0.07,Unknown
340768,Juddha Bahadur Singh,Male,30,9/9/2052,Independent,Calculator,TRUE,6,Karnali Province,55,Salyan,1,2875,12,14,FALSE,0.02,??.??.??.
342029,Devraj Pathak,Male,60,11/13/2022,National Independence Party,Bell,FALSE,5,Lumbini Province,56,Dang,1,2876,42602,1,TRUE,55.77,??.?.
340084,Yogendra Chaudhary,Male,51,3/9/2031,Nepali Congress,Tree,FALSE,5,Lumbini Province,56,Dang,1,2877,15280,2,FALSE,20,???????????
341371,Revathiraman Sharma Ghimire,Male,68,9/26/2014,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,5,Lumbini Province,56,Dang,1,2878,6825,3,FALSE,8.93,???????????
340523,Metmani Chaudhary,Male,52,12/10/2029,Nepali Communist Party,five-pointed star,FALSE,5,Lumbini Province,56,Dang,1,2879,4965,4,FALSE,6.5,MA Economics MA Political Science
339978,Prakash Shahi,Male,40,4/20/2042,Communist Party of Nepal (Maoist),A rose with two petals inside a circle.,FALSE,5,Lumbini Province,56,Dang,1,2880,1472,5,FALSE,1.93,??.???.
340883,Kul Prasad K.C,Male,55,10/10/2027,Independent,Mango,TRUE,5,Lumbini Province,56,Dang,1,2881,1384,6,FALSE,1.81,?? ?
339934,Vinay V.C.,Male,32,12/7/2049,National Democratic Party,Plow,FALSE,5,Lumbini Province,56,Dang,1,2882,1292,7,FALSE,1.69,Masters
339538,Ganesh Prasad Acharya,Male,44,10/5/2038,National People's Front,Glass,FALSE,5,Lumbini Province,56,Dang,1,2883,1077,8,FALSE,1.41,Bachelor
340995,Malik Ram Yadav,Male,69,11/15/2013,Independent,Chessgoti,TRUE,5,Lumbini Province,56,Dang,1,2884,1008,9,FALSE,1.32,?? ?? ??
339688,Min Bahadur Thedi Magar,Male,48,11/7/2034,National Republic of Nepal,Flying bee,FALSE,5,Lumbini Province,56,Dang,1,2885,193,10,FALSE,0.25,10
339398,Khum Bahadur Gaha Magar,Male,46,6/15/2036,Mongol National Organization,Rooster,FALSE,5,Lumbini Province,56,Dang,1,2886,141,11,FALSE,0.18,2
342628,Bharatlal Chaudhary,Male,47,6/9/2035,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,5,Lumbini Province,56,Dang,1,2887,81,12,FALSE,0.11,SLC
342558,Sitaram Yadav,Male,50,2/14/2032,Aam Janata Party (Single Election Symbol),Mobile,FALSE,5,Lumbini Province,56,Dang,1,2888,48,13,FALSE,0.06,??????
341668,Ranjit Chaudhary,Male,32,9/6/2050,National Change Party,Flute,FALSE,5,Lumbini Province,56,Dang,1,2889,21,14,FALSE,0.03,2
340655,Vipin Kumar Acharya,Male,39,10/29/2043,National Independence Party,Bell,FALSE,5,Lumbini Province,56,Dang,2,2890,43559,1,TRUE,54.83,Masters
339760,Shankar Pokhrel,Male,63,11/15/2019,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,5,Lumbini Province,56,Dang,2,2891,15287,2,FALSE,19.24,MBA
340365,Kiran Kishore Ghimire,Male,63,7/30/2019,Nepali Congress,Tree,FALSE,5,Lumbini Province,56,Dang,2,2892,11558,3,FALSE,14.55,Masters
340137,Nirmal Acharya,Male,49,3/15/2033,Nepali Communist Party,five-pointed star,FALSE,5,Lumbini Province,56,Dang,2,2893,7083,4,FALSE,8.92,Masters
341072,Rishi Kesh Pokhrel,Male,53,5/4/2029,National Democratic Party,Plow,FALSE,5,Lumbini Province,56,Dang,2,2894,760,5,FALSE,0.96,Masters
339631,Ammar Bahadur Budha,Male,51,1/1/2031,Mongol National Organization,Rooster,FALSE,5,Lumbini Province,56,Dang,2,2895,557,6,FALSE,0.7,10
339716,Maniram Khanal,Male,50,8/13/2032,National People's Front,Glass,FALSE,5,Lumbini Province,56,Dang,2,2896,226,7,FALSE,0.28,SLC
340223,Jitan Pun,Male,48,4/12/2034,National Republic of Nepal,Flying bee,FALSE,5,Lumbini Province,56,Dang,2,2897,92,8,FALSE,0.12,10
340976,symbol officer,Male,26,12/12/2055,Progressive Democratic Party,Single open eye,FALSE,5,Lumbini Province,56,Dang,2,2898,74,9,FALSE,0.09,Bachelor
340844,Rabindra Higher Nepali,Male,55,5/3/2027,National People's Liberation Party,Shaking hands,FALSE,5,Lumbini Province,56,Dang,2,2899,41,10,FALSE,0.05,SLC
339916,Padam Prasad Pandey,Male,52,11/2/2030,Independent,Triangle,TRUE,5,Lumbini Province,56,Dang,2,2900,32,11,FALSE,0.04,SLC
342481,Dhundiraj Thapa,Male,38,5/5/2044,"Janata Samajwadi Party, Nepal",A tilted umbrella,FALSE,5,Lumbini Province,56,Dang,2,2901,31,12,FALSE,0.04,8
340703,Dharmaraj Sharma,Male,46,7/10/2036,Independent,Rickshaw,TRUE,5,Lumbini Province,56,Dang,2,2902,31,13,FALSE,0.04,12
342529,Jharendra Bahadur Khatri,Male,45,2/5/2037,"Civil Liberties Party, Nepal (single election symbol)",Millstone,FALSE,5,Lumbini Province,56,Dang,2,2903,28,14,FALSE,0.04,SLC
339442,Naveen Kumar Shahi,Male,49,12/8/2032,Nepal Labor Farmers Party,Model,FALSE,5,Lumbini Province,56,Dang,2,2904,21,15,FALSE,0.03,Plus 2 / Higher Secondary
339654,Vishnu Kumari Bhusal,Woman,44,9/10/2038,Independent,Mango,TRUE,5,Lumbini Province,56,Dang,2,2905,11,16,FALSE,0.01,I.ED.
341153,Rekh Bahadur Pun Magar,Male,34,2/3/2048,Friendship Party Nepal,Horse,FALSE,5,Lumbini Province,56,Dang,2,2906,9,17,FALSE,0.01,SLC
339686,Kalpana Lama,Woman,36,10/18/2046,Independent,Mouse,TRUE,5,Lumbini Province,56,Dang,2,2907,9,18,FALSE,0.01,SLC
339577,Balaram Poudel,Male,43,2/10/2039,Independent,Cap,TRUE,5,Lumbini Province,56,Dang,2,2908,9,19,FALSE,0.01,SLC
342055,Krishna Bahadur Sunar,Male,50,1/9/2032,Aam Janata Party (Single Election Symbol),Mobile,FALSE,5,Lumbini Province,56,Dang,2,2909,7,20,FALSE,0.01,SLC
342354,Lal Bahadur Khatri,Male,53,9/30/2029,Independent,Pressure cooker,TRUE,5,Lumbini Province,56,Dang,2,2910,7,21,FALSE,0.01,SLC
341202,Bishnu Bikram Sen Wali,Male,29,12/2/2052,Independent,Frog,TRUE,5,Lumbini Province,56,Dang,2,2911,4,22,FALSE,0.01,Plus 2 / Higher Secondary
341518,Sameer Wali,Male,30,11/12/2052,Independent,Calculator,TRUE,5,Lumbini Province,56,Dang,2,2912,4,23,FALSE,0.01,Bachelor
339501,Kamal Subedi,Male,38,12/28/2043,National Independence Party,Bell,FALSE,5,Lumbini Province,56,Dang,3,2913,44248,1,TRUE,52.15,??.?. (??????????????)
341200,Deepak Giri,Male,63,12/20/2018,Nepali Congress,Tree,FALSE,5,Lumbini Province,56,Dang,3,2914,16453,2,FALSE,19.39,??.?.
340401,Ghanshyam Pandey,Male,52,5/8/2030,Communist Party of Nepal (Unified Marxist-Leninist),Sun,FALSE,5,Lumbini Province,56,Dang,3,2915,12195,3,FALSE,14.37,"MA, LLB, BSC"
340151,Dhan Bahadur Maski,Male,49,7/12/2033,Nepali Communist Party,five-pointed star,FALSE,5,Lumbini Province,56,Dang,3,2916,9328,4,FALSE,10.99,??.?.
340349,Damodar Bhandari,Male,57,7/5/2025,National Democratic Party,Plow,FALSE,5,Lumbini Province,56,Dang,3,2917,1057,5,FALSE,1.25,B.Com ???
